Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Regan Slater,28.0,England,21.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,3
Oliver Burke,14.0,Scotland,23.0,0.027881040892193308,0,13,0.06814937525333523,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4%,0.0,1.0,,,6.0,67%,,2.0,7.0,2.0,1.0,,15.0,34.0,51.0,13.0,8.0,16.0,,0.0,0.012048192771084338,0.008253862026657743,9.31,1.0,9.0,22%,1.0,3.0,,,,,,,,,0,0,5,0.0,14,3
Zak Brunt,42.0,England,18.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,14,3
Oliver McBurnie,9.0,Scotland,24.0,0.09851301115241634,17,25,0.027932960893854747,0.11,2.0,4.0,0.0,0.0,0.0,60.0,31.0,52%,0.0,10.0,,,45.0,,,8.0,17.0,45.0,40.0,,,,,,,,,,0.0,0.043723161006078856,14.54,3.0,15.0,,,,,,,,,,,,5,0,35,5.0,14,1
Billy Sharp,10.0,England,34.0,0.05018587360594796,7,13,0.011173184357541898,0.11,1.0,1.0,1.0,0.0,0.0,17.0,7.0,41%,1.0,6.0,,,7.0,,,3.0,1.0,3.0,3.0,,,,,,,,,,0.012048192771084338,0.012938486420166193,8.32,5.0,13.0,,,,,,,,,,,,1,1,20,14.0,14,1
David McGoldrick,17.0,Ireland,32.0,0.05390334572490706,10,10,0.00558659217877095,0.07,0.0,1.0,1.0,0.0,0.0,47.0,20.0,43%,0.0,15.0,,,41.0,,,9.0,3.0,24.0,18.0,,,,,,,,,,0.012048192771084338,0.03541352964140316,21.2,4.0,10.0,,,,,,,,,,,,2,0,33,12.0,14,1
Lys Mousset,11.0,France,24.0,0.16171003717472118,31,38,0.0446927374301676,0.1,1.0,6.0,2.0,0.0,0.0,81.0,24.0,30%,1.0,11.0,,,25.0,,,25.0,8.0,17.0,10.0,,,,,,,,,,0.03614457831325302,0.032569293402487313,6.65,9.0,19.0,,,,,,,,,,,,3,0,48,21.0,14,1
Alex McCarthy,1.0,England,30.0,0.1765799256505576,26,43,0.06814937525333523,,,,,,,119.5245283018868,,,,,17.0,151.0,,,,,,,,,,,,,,,0.0,8.0,0.09747423428654378,0.12960794155373376,24.22,,,,,628.0,314.0,1.0,59.0,90.0,24.0,28.0,310.0,786.0,3,0,1,,15,2
Angus Gunn,28.0,England,24.0,0.03903345724907063,6,10,0.06814937525333523,,,,,,,119.5245283018868,,,,,5.0,43.0,,,,,,,,,,,,,,,0.0,3.0,0.09747423428654378,0.02894428643132006,23.64,,,,,117.0,63.0,1.0,5.0,6.0,4.0,12.0,44.0,168.0,0,0,0,,15,2
Fraser Forster,44.0,England,32.0,0.1970260223048327,44,38,0.06814937525333523,,,,,,,119.5245283018868,,,,,37.0,119.0,,,,,,,,,,,,,,,0.0,7.0,0.09747423428654378,0.14020411577714573,23.5,,,,,773.0,259.0,2.0,31.0,81.0,26.0,21.0,295.0,802.0,4,0,0,,15,2
Harry Lewis,41.0,England,22.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,15,2
Jannik Vestergaard,4.0,Denmark,28.0,0.07806691449814125,14,20,0.0,,1.0,0.0,0.0,,,119.5245283018868,,,1.0,,8.0,57.0,74.0,64%,0.0,5.0,62.0,273.0,155.0,0.0,208.0,280.0,150.0,14.0,169.0,82.0,0.0,1.0,0.09747423428654378,0.0952540293346718,39.74,3.0,2.0,50%,3.0,98.0,,,,,,,,,5,0,27,1.0,15,0
Jack Stephens,5.0,England,26.0,0.17100371747211895,25,40,0.01675977653631285,,2.0,1.0,1.0,,,119.5245283018868,,,1.0,,21.0,136.0,123.0,63%,3.0,4.0,136.0,396.0,204.0,0.0,513.0,381.0,324.0,37.0,185.0,183.0,0.0,1.0,0.03614457831325302,0.2146561820311193,41.4,3.0,20.0,10%,5.0,237.0,,,,,,,,,16,2,55,3.0,15,0
Ryan Bertrand,3.0,England,31.0,0.4275092936802974,83,95,0.0335195530726257,,1.0,2.0,4.0,,,119.5245283018868,,,3.0,,59.0,299.0,338.0,68%,1.0,34.0,331.0,396.0,185.0,4.0,897.0,987.0,897.0,104.0,322.0,317.0,0.0,0.0,0.1686746987951807,0.48976632647370477,38.02,29.0,817.0,21%,9.0,309.0,,,,,,,,,31,2,211,10.0,15,0
Jake Vokins,29.0,England,20.0,0.0,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,1.0,2.0,100%,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.0031788522670235905,58.0,0.0,1.0,1%,0.0,3.0,,,,,,,,,0,0,0,0.0,15,0
Jan Bednarek,35.0,Poland,24.0,0.12081784386617099,22,29,0.00558659217877095,,0.0,1.0,1.0,,,119.5245283018868,,,0.0,,11.0,105.0,113.0,58%,2.0,3.0,154.0,390.0,186.0,2.0,327.0,351.0,239.0,4.0,217.0,125.0,1.0,3.0,0.012048192771084338,0.1480118230996598,40.23,2.0,2.0,2%,3.0,140.0,,,,,,,,,12,0,58,0.0,15,0
Yan Valery,18.0,France,21.0,0.061338289962825275,11,15,0.00558659217877095,,0.0,1.0,1.0,,,119.5245283018868,,,0.0,,3.0,49.0,62.0,69%,0.0,2.0,35.0,86.0,29.0,0.0,121.0,176.0,202.0,38.0,62.0,71.0,0.0,3.0,0.0,0.03457698957113379,18.26,2.0,66.0,14%,1.0,20.0,,,,,,,,,4,1,34,5.0,15,0
Kyle Walker-Peters,2.0,England,23.0,0.04275092936802974,13,6,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,5.0,26.0,41.0,66%,1.0,2.0,28.0,36.0,16.0,0.0,116.0,137.0,101.0,37.0,17.0,37.0,0.0,0.0,0.0602409638554217,0.05153086832859294,38.54,5.0,38.0,21%,0.0,22.0,,,,,,,,,3,0,14,3.0,15,0
Mohammed Salisu,22.0,Ghana,21.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,15,0
Moussa Djenepo,12.0,Mali,22.0,0.03531598513011152,7,11,0.00558659217877095,0.1,0.0,2.0,0.0,0.0,0.0,22.0,8.0,36%,1.0,3.0,,,28.0,75%,,4.0,10.0,9.0,3.0,,52.0,117.0,102.0,49.0,6.0,19.0,,0.0,0.012048192771084338,0.014778874574758797,13.3,3.0,21.0,19%,1.0,5.0,,,,,,,,,4,1,26,3.0,15,3
Oriol Romeu,6.0,Spain,29.0,0.3382899628252788,66,67,0.01675977653631285,0.02,0.0,3.0,1.0,0.0,0.0,113.0,23.0,20%,1.0,3.0,,,471.0,69%,,38.0,328.0,254.0,104.0,,1118.0,1000.0,921.0,94.0,304.0,286.0,,0.0,0.09747423428654378,0.4399085382856506,43.11,12.0,20.0,35%,9.0,434.0,,,,,,,,,49,0,253,5.0,15,3
James Ward-Prowse,8.0,England,25.0,0.4312267657992565,80,89,0.11731843575418996,0.09,0.0,18.0,4.0,4.0,6.0,249.0,102.0,41%,5.0,15.0,,,262.0,64%,,71.0,188.0,249.0,134.0,,914.0,613.0,874.0,49.0,182.0,303.0,,0.0,0.2530120481927711,0.38731805253471646,29.81,36.0,1110.0,26%,17.0,294.0,,,,,,,,,28,1,193,5.0,15,3
Stuart Armstrong,17.0,Scotland,28.0,0.10966542750929367,19,26,0.03910614525139665,0.13,0.0,6.0,2.0,0.0,0.0,79.0,32.0,41%,0.0,4.0,,,61.0,64%,,23.0,23.0,34.0,13.0,,189.0,184.0,241.0,51.0,31.0,52.0,,0.0,0.04819277108433735,0.06854051642407005,20.5,3.0,48.0,19%,2.0,34.0,,,,,,,,,6,0,47,7.0,15,3
Sofiane Boufal,19.0,Morocco,27.0,0.12825278810408922,12,35,0.011173184357541898,0.04,0.0,1.0,2.0,0.0,0.0,73.0,20.0,27%,0.0,2.0,,,91.0,63%,,28.0,15.0,9.0,3.0,,212.0,371.0,410.0,187.0,23.0,37.0,,0.0,0.03614457831325302,0.0740059115498299,18.97,9.0,101.0,16%,9.0,36.0,,,,,,,,,8,0,77,5.0,15,3
Nathan Redmond,11.0,England,26.0,0.3847583643122676,53,99,0.1340782122905028,0.12,1.0,20.0,3.0,0.0,0.0,382.0,129.0,34%,14.0,15.0,,,253.0,64%,,108.0,113.0,74.0,22.0,,901.0,924.0,1114.0,415.0,69.0,187.0,,1.0,0.20481927710843373,0.3227371591099214,27.83,37.0,525.0,23%,27.0,243.0,,,,,,,,,12,1,155,48.0,15,3
William Smallbone,20.0,Ireland,20.0,0.01858736059479554,5,3,0.06814937525333523,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6%,1.0,0.0,,,13.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,0.012048192771084338,0.013775026490435558,22.55,0.0,9.0,,,,,,,,,,,,0,0,4,0.0,15,3
Nathan Tella,23.0,England,21.0,0.0018587360594795538,1,1,0.06814937525333523,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,7.0,1.0,1.0,1.0,1.0,,0.0,0.09747423428654378,0.00016730801405387318,2.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,15,3
Shane Long,7.0,Ireland,33.0,0.5966542750929368,110,143,0.3016759776536313,0.17,14.0,28.0,12.0,1.0,0.0,403.0,161.0,40%,17.0,64.0,,,230.0,,,53.0,125.0,181.0,113.0,,,,,,,,,,0.26506024096385544,0.2531370252635102,14.1,25.0,307.0,,,,,,,,,,,,28,0,395,186.0,15,1
Danny Ings,9.0,England,28.0,0.20817843866171,32,47,0.2458100558659218,0.4,7.0,24.0,13.0,6.0,0.0,268.0,108.0,40%,10.0,26.0,,,106.0,,,65.0,37.0,45.0,26.0,,,,,,,,,,0.0963855421686747,0.10802520774078411,17.15,14.0,94.0,,,,,,,,,,,,11,0,91,43.0,15,1
Che Adams,10.0,England,24.0,0.05762081784386617,13,14,0.01675977653631285,0.12,0.0,4.0,0.0,0.0,0.0,41.0,13.0,32%,1.0,11.0,,,6.0,,,15.0,2.0,9.0,3.0,,,,,,,,,,0.012048192771084338,0.015671183983046122,8.81,5.0,13.0,,,,,,,,,,,,1,0,20,11.0,15,1
Michael Obafemi,14.0,Ireland,20.0,0.05018587360594796,10,12,0.01675977653631285,0.14,0.0,3.0,1.0,0.0,0.0,20.0,8.0,40%,0.0,4.0,,,8.0,,,7.0,7.0,0.0,0.0,,,,,,,,,,0.02409638554216868,0.008644247392783447,5.57,3.0,3.0,,,,,,,,,,,,2,0,13,4.0,15,1
Hugo Lloris,1.0,France,33.0,0.4851301115241635,153,56,0.06814937525333523,,,,,,,119.5245283018868,,,,,92.0,277.0,,,,,,,,,,,,,,,0.0,18.0,0.09747423428654378,0.37371033405833476,25.58,,,,,1543.0,703.0,5.0,177.0,210.0,96.0,257.0,1234.0,1888.0,3,0,3,,16,2
Paulo Gazzaniga,22.0,Argentina,28.0,0.07806691449814125,13,20,0.06814937525333523,,,,,,,119.5245283018868,,,,,6.0,61.0,,,,,,,,,,,,,,,0.0,7.0,0.09747423428654378,0.05470972059561653,22.84,,,,,221.0,127.0,1.0,18.0,36.0,17.0,31.0,162.0,359.0,1,0,1,,16,2
Joe Hart,12.0,England,33.0,0.6301115241635687,169,97,0.06814937525333523,,,,,,,119.5245283018868,,,,,127.0,383.0,,,,,,,,,,,,,,,0.0,20.0,0.0,0.37543918353689143,19.8,,,,,1800.0,941.0,7.0,269.0,391.0,249.0,180.0,1516.0,2806.0,7,0,6,,16,2
Alfie Whiteman,41.0,England,21.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,16,2
Brandon Austin,40.0,England,21.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,16,2
Toby Alderweireld,4.0,Belgium,31.0,0.3252788104089219,98,42,0.03910614525139665,,5.0,2.0,1.0,,,119.5245283018868,,,3.0,,60.0,158.0,226.0,74%,2.0,27.0,183.0,976.0,462.0,4.0,824.0,556.0,442.0,26.0,282.0,266.0,2.0,1.0,0.03614457831325302,0.5596453070102058,57.02,5.0,57.0,28%,22.0,1081.0,,,,,,,,,20,0,68,3.0,16,0
Davinson Sánchez,6.0,Colombia,24.0,0.15427509293680297,46,21,0.0,,1.0,0.0,0.0,,,119.5245283018868,,,0.0,,23.0,81.0,122.0,59%,3.0,5.0,102.0,384.0,193.0,0.0,430.0,379.0,305.0,18.0,199.0,159.0,1.0,1.0,0.0,0.2732697562879929,58.35,1.0,5.0,20%,0.0,249.0,,,,,,,,,9,1,73,1.0,16,0
Juan Foyth,21.0,Argentina,22.0,0.027881040892193308,8,5,0.0,,1.0,0.0,0.0,,,119.5245283018868,,,0.0,,3.0,14.0,38.0,53%,1.0,0.0,11.0,50.0,28.0,0.0,62.0,96.0,59.0,21.0,28.0,20.0,0.0,2.0,0.09747423428654378,0.0357481456695109,40.12,2.0,2.0,2%,1.0,23.0,,,,,,,,,4,1,18,0.0,16,0
Serge Aurier,24.0,Cote D'Ivoire,27.0,0.10594795539033457,32,13,0.011173184357541898,,1.0,1.0,1.0,,,119.5245283018868,,,0.0,,12.0,53.0,162.0,67%,1.0,10.0,85.0,149.0,93.0,0.0,285.0,394.0,328.0,62.0,130.0,108.0,1.0,1.0,0.0963855421686747,0.12966371089175172,40.1,11.0,229.0,14%,1.0,64.0,,,,,,,,,4,2,79,9.0,16,0
Ben Davies,33.0,Wales,27.0,0.37174721189591076,96,59,0.027932960893854747,,0.0,1.0,5.0,,,119.5245283018868,,,2.0,,51.0,203.0,390.0,69%,2.0,32.0,263.0,625.0,310.0,1.0,689.0,957.0,842.0,79.0,343.0,346.0,0.0,0.0,0.1686746987951807,0.4791701522502928,42.75,20.0,587.0,22%,5.0,327.0,,,,,,,,,26,0,162,4.0,16,0
Japhet Tanganga,25.0,England,21.0,0.009293680297397768,1,3,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,2.0,7.0,17.0,53%,0.0,1.0,11.0,29.0,21.0,1.0,27.0,45.0,32.0,6.0,18.0,11.0,0.0,1.0,0.09747423428654378,0.011153867603591544,33.5,0.0,2.0,2%,0.0,6.0,,,,,,,,,1,0,8,0.0,16,0
Matt Doherty,2.0,Ireland,28.0,0.14126394052044608,32,22,0.03910614525139665,,3.0,1.0,4.0,,,119.5245283018868,,,2.0,,19.0,75.0,128.0,59%,1.0,16.0,103.0,137.0,96.0,1.0,333.0,508.0,388.0,50.0,288.0,205.0,1.0,0.0,0.08433734939759037,0.1655791645753165,38.57,11.0,108.0,19%,4.0,103.0,,,,,,,,,7,0,63,6.0,16,0
Dennis Cirkin,49.0,England,18.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,0
Cameron Carter-Vickers,,United States,22.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,0
Sergio Reguilón,3.0,Spain,23.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,0
Harry Winks,8.0,England,24.0,0.1765799256505576,58,23,0.00558659217877095,0.02,1.0,1.0,0.0,0.0,0.0,32.0,6.0,19%,1.0,1.0,,,88.0,65%,,8.0,73.0,64.0,24.0,,394.0,230.0,237.0,51.0,33.0,33.0,,0.0,0.012048192771084338,0.23406391166136858,43.73,3.0,54.0,17%,11.0,199.0,,,,,,,,,14,0,59,2.0,16,3
Erik Lamela,11.0,Argentina,28.0,0.2862453531598513,81,36,0.08379888268156425,0.1,2.0,1.0,12.0,0.0,0.0,203.0,69.0,34%,8.0,16.0,,,247.0,74%,,72.0,103.0,32.0,17.0,,546.0,633.0,869.0,192.0,38.0,124.0,,0.0,0.26506024096385544,0.22408120015615415,25.93,28.0,374.0,27%,36.0,90.0,,,,,,,,,26,0,213,28.0,16,3
Eric Dier,15.0,England,26.0,0.3252788104089219,102,36,0.05027932960893855,0.06,4.0,5.0,1.0,0.0,0.0,114.0,27.0,24%,2.0,6.0,,,286.0,73%,,32.0,257.0,530.0,316.0,,729.0,822.0,703.0,53.0,418.0,305.0,,6.0,0.08433734939759037,0.5387318052534716,54.89,11.0,121.0,18%,16.0,648.0,,,,,,,,,33,0,164,6.0,16,3
Moussa Sissoko,17.0,France,31.0,0.43494423791821557,110,83,0.07262569832402235,0.06,1.0,12.0,1.0,0.0,0.0,216.0,69.0,32%,3.0,18.0,,,280.0,78%,,54.0,163.0,176.0,104.0,,1273.0,1069.0,1390.0,386.0,240.0,332.0,,1.0,0.2771084337349398,0.4720874463220122,36.03,34.0,459.0,22%,60.0,257.0,,,,,,,,,36,2,276,24.0,16,3
Ryan Sessegnon,19.0,England,20.0,0.07434944237918215,10,25,0.00558659217877095,0.05,0.0,1.0,1.0,0.0,0.0,29.0,11.0,38%,1.0,9.0,,,29.0,62%,,6.0,22.0,48.0,19.0,,156.0,113.0,177.0,36.0,24.0,45.0,,0.0,0.0602409638554217,0.04712509062517428,20.63,6.0,79.0,18%,5.0,18.0,,,,,,,,,0,0,24,17.0,16,3
Dele Alli,20.0,England,24.0,0.2899628252788104,90,34,0.2737430167597765,0.32,9.0,31.0,10.0,2.0,0.0,319.0,128.0,40%,7.0,37.0,,,237.0,65%,,82.0,127.0,99.0,57.0,,750.0,817.0,1078.0,183.0,121.0,184.0,,1.0,0.3855421686746988,0.30762366850705486,35.14,44.0,76.0,12%,67.0,167.0,,,,,,,,,24,0,178,31.0,16,3
Tanguy Ndombele,28.0,France,23.0,0.040892193308550186,6,10,0.00558659217877095,0.09,0.0,1.0,1.0,0.0,0.0,9.0,4.0,44%,0.0,0.0,,,24.0,67%,,3.0,14.0,8.0,3.0,,83.0,102.0,72.0,40.0,8.0,9.0,,0.0,0.012048192771084338,0.037421225810049634,29.22,1.0,13.0,15%,4.0,19.0,,,,,,,,,4,0,15,0.0,16,3
Gedson Fernandes,30.0,Portugal,21.0,0.011152416356877325,3,1,0.06814937525333523,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1%,0.0,0.0,,,2.0,2%,,1.0,1.0,0.0,0.0,,7.0,6.0,9.0,2.0,0.0,1.0,,0.0,0.09747423428654378,0.0021192348446823937,5.57,0.0,7.0,29%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,3
Pierre-Emile Højbjerg,5.0,Denmark,25.0,0.20446096654275092,34,49,0.01675977653631285,0.04,0.0,3.0,1.0,0.0,0.0,143.0,40.0,28%,4.0,8.0,,,245.0,65%,,34.0,177.0,131.0,68.0,,939.0,639.0,605.0,100.0,153.0,115.0,,2.0,0.03614457831325302,0.3267525514472144,52.79,4.0,89.0,31%,20.0,315.0,,,,,,,,,21,2,149,2.0,16,3
Harvey White,48.0,England,19.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,16,3
Giovani Lo Celso,18.0,Argentina,24.0,0.05204460966542751,11,8,0.06814937525333523,29.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,16%,0.0,1.0,,,51.0,57%,,7.0,9.0,17.0,8.0,,124.0,140.0,151.0,33.0,9.0,22.0,,0.0,0.012048192771084338,0.05543472198984998,34.31,1.0,57.0,21%,8.0,44.0,,,,,,,,,7,0,30,0.0,16,3
Lucas Moura,27.0,Brazil,28.0,0.137546468401487,38,26,0.07262569832402235,0.19,2.0,10.0,2.0,0.0,0.0,108.0,37.0,34%,1.0,17.0,,,95.0,,,29.0,42.0,51.0,40.0,,,,,,,,,,0.04819277108433735,0.09213094640566616,22.04,7.0,43.0,,,,,,,,,,,,6,0,62,20.0,16,1
Jack Clarke,47.0,England,19.0,0.15000115929483956,0,0,0.06814937525333523,0.0,0.0,0.0,0.0,0.0,0.0,119.5245283018868,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,16,1
Son Heung-Min,7.0,South Korea,28.0,0.29925650557620814,95,36,0.3128491620111732,0.35,3.0,31.0,23.0,0.0,0.0,354.0,151.0,43%,11.0,27.0,,,110.0,,,96.0,57.0,43.0,18.0,,,,,,,,,,0.3373493975903615,0.20801963080698233,23.03,32.0,242.0,,,,,,,,,,,,4,2,65,99.0,16,1
Harry Kane,10.0,England,27.0,0.39219330855018586,120,48,0.7988826815642458,0.68,22.0,88.0,33.0,20.0,1.0,783.0,354.0,45%,22.0,85.0,,,139.0,,,190.0,59.0,147.0,111.0,,,,,,,,,,0.2771084337349398,0.24577547264513971,20.79,38.0,178.0,,,,,,,,,,,,26,0,208,160.0,16,1
Steven Bergwijn,23.0,Netherlands,22.0,0.027881040892193308,8,4,0.011173184357541898,0.19,0.0,3.0,0.0,0.0,0.0,9.0,4.0,44%,0.0,0.0,,,10.0,,,3.0,1.0,5.0,1.0,,,,,,,,,,0.0,0.014723105236740839,16.56,1.0,10.0,,,,,,,,,,,,2,0,9,0.0,16,1
Gareth Bale,9.0,Wales,31.0,0.2695167286245353,62,41,0.22905027932960895,0.29,4.0,5.0,32.0,0.0,3.0,435.0,161.0,37%,16.0,21.0,,,220.0,,,113.0,240.0,295.0,77.0,,,,,,,,,,0.2289156626506024,0.2599966538397189,31.94,32.0,1021.0,,,,,,,,,,,,15,1,86,30.0,16,1
Sam Johnstone,1.0,England,27.0,0.0018587360594795538,0,2,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,8.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.0027884669008978865,25.5,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0,0,0,,17,2
David Button,25.0,England,31.0,0.0055762081784386614,1,2,0.06814937525333523,,,,,,,119.5245283018868,,,,,1.0,5.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.005465395125759857,24.75,,,,,27.0,14.0,0.0,2.0,2.0,1.0,1.0,9.0,34.0,0,0,0,,17,2
Jonathan Bond,23.0,England,27.0,0.15000115929483956,0,0,0.06814937525333523,,,,,,,119.5245283018868,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,17,2
Darnell Furlong,2.0,England,24.0,0.007434944237918214,0,5,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,13.0,3.0,100%,0.0,1.0,9.0,12.0,7.0,0.0,11.0,27.0,23.0,3.0,15.0,9.0,0.0,0.0,0.09747423428654378,0.006469243210083096,23.4,0.0,12.0,25%,0.0,8.0,,,,,,,,,1,0,5,1.0,17,0
Kieran Gibbs,3.0,England,30.0,0.3178438661710037,88,40,0.00558659217877095,,0.0,0.0,2.0,,,119.5245283018868,,,1.0,,35.0,154.0,332.0,68%,3.0,20.0,307.0,496.0,243.0,3.0,715.0,757.0,640.0,127.0,239.0,260.0,1.0,1.0,0.0963855421686747,0.33522949082594394,34.95,13.0,429.0,19%,11.0,162.0,,,,,,,,,17,2,112,13.0,17,0
Kyle Bartley,5.0,England,29.0,0.040892193308550186,6,11,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,1.0,35.0,32.0,72%,1.0,2.0,26.0,115.0,63.0,1.0,59.0,95.0,50.0,5.0,46.0,22.0,0.0,1.0,0.09747423428654378,0.04322123696391724,33.74,0.0,3.0,3%,0.0,44.0,,,,,,,,,6,0,22,2.0,17,0
Semi Ajayi,6.0,Nigeria,26.0,0.0018587360594795538,0,2,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,8.0,0.0,0%,0.0,0.0,2.0,3.0,2.0,0.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.09747423428654378,0.0029557749149517597,27.0,0.0,0.0,0%,0.0,5.0,,,,,,,,,1,0,2,0.0,17,0
Conor Townsend,14.0,England,27.0,0.15000115929483956,0,0,0.06814937525333523,,0.0,0.0,0.0,,,119.5245283018868,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09747423428654378,0.1531752504972766,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,17,0
