Name,Jersey Number,Nationality,Age,Appearances,Wins,Losses,Goals,Goals per match,Headed goals,Goals with right foot,Goals with left foot,Penalties scored,Freekicks scored,Shots,Shots on target,Shooting accuracy %,Hit woodwork,Big chances missed,Clean sheets,Goals conceded,Tackles,Tackle success %,Last man tackles,Blocked shots,Interceptions,Clearances,Headed Clearance,Clearances off line,Recoveries,Duels won,Duels lost,Successful 50/50s,Aerial battles won,Aerial battles lost,Own goals,Errors leading to goal,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Saves,Penalties saved,Punches,High Claims,Catches,Sweeper clearances,Throw outs,Goal Kicks,Yellow cards,Red cards,Fouls,Offsides,Club_encoded,Position_encoded
Jack Clarke,47.0,England,19.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,16,1
Son Heung-Min,7.0,South Korea,28.0,162.0,95,36,2.83281686009707,0.35,3.0,31.0,23.0,0.0,0.0,2.3003389719564784,151.0,43%,11.0,27.0,,,110.0,,,96.0,57.0,43.0,18.0,,,,,,,,,,29.0,0.33243500390317604,23.03,32.0,242.0,,,,,,,,,,,,4,2,65,99.0,16,1
Harry Kane,10.0,England,27.0,212.0,120,48,8.459482771844788,0.68,22.0,88.0,33.0,20.0,1.0,6.509075228343633,354.0,45%,22.0,85.0,,,139.0,,,190.0,59.0,147.0,111.0,,,,,,,,,,24.0,0.561289142795039,20.79,38.0,178.0,,,,,,,,,,,,26,0,208,160.0,16,1
Steven Bergwijn,23.0,Netherlands,22.0,16.0,8,4,-0.6595964644359975,0.19,0.0,3.0,0.0,0.0,0.0,-1.0843090663968278,4.0,44%,0.0,0.0,,,10.0,,,3.0,1.0,5.0,1.0,,,,,,,,,,1.0,-0.8392170572477797,16.56,1.0,10.0,,,,,,,,,,,,2,0,9,0.0,16,1
Gareth Bale,9.0,Wales,31.0,146.0,62,41,1.8627020477267733,0.29,4.0,5.0,32.0,0.0,3.0,3.0949954679176894,161.0,37%,16.0,21.0,,,220.0,,,113.0,240.0,295.0,77.0,,,,,,,,,,20.0,0.6474897416390938,31.94,32.0,1021.0,,,,,,,,,,,,15,1,86,30.0,16,1
Sam Johnstone,1.0,England,27.0,2.0,0,2,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,8.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,-0.9115579519639668,25.5,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0,0,0,,17,2
David Button,25.0,England,31.0,4.0,1,2,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,1.0,5.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,-0.8953319568874388,24.75,,,,,27.0,14.0,0.0,2.0,2.0,1.0,1.0,9.0,34.0,0,0,0,,17,2
Jonathan Bond,23.0,England,27.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,17,2
Darnell Furlong,2.0,England,24.0,5.0,0,5,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,13.0,3.0,100%,0.0,1.0,9.0,12.0,7.0,0.0,11.0,27.0,23.0,3.0,15.0,9.0,0.0,0.0,9.090361445783133,-0.8892472087337409,23.4,0.0,12.0,25%,0.0,8.0,,,,,,,,,1,0,5,1.0,17,0
Kieran Gibbs,3.0,England,30.0,172.0,88,40,-0.724270785260684,,0.0,0.0,2.0,,,1.3941664213081824e-16,,,1.0,,35.0,154.0,332.0,68%,3.0,20.0,307.0,496.0,243.0,3.0,715.0,757.0,640.0,127.0,239.0,260.0,1.0,1.0,9.0,1.103507811602348,34.95,13.0,429.0,19%,11.0,162.0,,,,,,,,,17,2,112,13.0,17,0
Kyle Bartley,5.0,England,29.0,23.0,6,11,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,35.0,32.0,72%,1.0,2.0,26.0,115.0,63.0,1.0,59.0,95.0,50.0,5.0,46.0,22.0,0.0,1.0,9.090361445783133,-0.6664778179955759,33.74,0.0,3.0,3%,0.0,44.0,,,,,,,,,6,0,22,2.0,17,0
Semi Ajayi,6.0,Nigeria,26.0,2.0,0,2,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,8.0,0.0,0%,0.0,0.0,2.0,3.0,2.0,0.0,9.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,9.090361445783133,-0.9105438272716838,27.0,0.0,0.0,0%,0.0,5.0,,,,,,,,,1,0,2,0.0,17,0
Conor Townsend,14.0,England,27.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,17,0
Ahmed Hegazi,26.0,Egypt,29.0,38.0,6,19,-0.724270785260684,,2.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,10.0,55.0,58.0,66%,0.0,0.0,60.0,270.0,152.0,1.0,183.0,192.0,145.0,22.0,103.0,84.0,0.0,1.0,9.090361445783133,-0.5278807767168997,31.21,0.0,10.0,30%,1.0,135.0,,,,,,,,,4,0,24,2.0,17,0
Dara O'Shea,27.0,Ireland,21.0,2.0,0,2,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,8.0,8.0,38%,0.0,0.0,1.0,6.0,5.0,0.0,11.0,12.0,7.0,0.0,3.0,3.0,0.0,0.0,9.090361445783133,-0.9020927881693255,39.5,0.0,0.0,0%,0.0,13.0,,,,,,,,,0,0,2,0.0,17,0
Cédric Kipré,24.0,Cote D'Ivoire,23.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,17,0
Lee Peltier,22.0,England,33.0,20.0,7,12,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,5.0,26.0,39.0,64%,0.0,0.0,18.0,53.0,29.0,1.0,70.0,78.0,54.0,3.0,30.0,26.0,0.0,0.0,9.090361445783133,-0.8131878568125162,17.1,0.0,6.0,50%,0.0,21.0,,,,,,,,,4,0,15,0.0,17,0
Branislav Ivanovic,20.0,Serbia,36.0,261.0,152,50,0.5692156312330446,,7.0,13.0,2.0,,,1.3941664213081824e-16,,,8.0,,86.0,236.0,528.0,81%,6.0,40.0,393.0,1137.0,533.0,5.0,1154.0,1427.0,915.0,106.0,587.0,325.0,0.0,2.0,20.0,2.4080102074423766,37.82,20.0,520.0,20%,12.0,660.0,,,,,,,,,55,2,293,18.0,17,0
Jake Livermore,8.0,England,30.0,180.0,52,87,-0.4008991811372518,0.04,0.0,6.0,1.0,0.0,0.0,0.09295981650867,32.0,25%,7.0,1.0,,,363.0,70%,,41.0,227.0,164.0,62.0,,903.0,633.0,665.0,81.0,108.0,140.0,,0.0,9.0,1.3742791044419083,37.85,11.0,56.0,18%,20.0,482.0,,,,,,,,,30,1,199,3.0,17,3
Matt Phillips,10.0,Scotland,29.0,110.0,28,55,-0.20687621866319253,0.09,2.0,6.0,2.0,0.0,0.0,0.2989818710171321,39.0,26%,2.0,8.0,,,100.0,65%,,40.0,70.0,83.0,32.0,,408.0,435.0,648.0,175.0,114.0,171.0,,0.0,22.0,-0.30984396787605534,16.65,23.0,536.0,23%,9.0,60.0,,,,,,,,,6,0,57,20.0,17,3
Kamil Grosicki,13.0,Poland,32.0,15.0,4,7,1.148846721304978e-16,15.0,0.0,0.0,0.0,0.0,0.0,-0.9371504560336406,7.0,29%,1.0,1.0,,,4.0,100%,,4.0,8.0,6.0,3.0,,36.0,21.0,59.0,13.0,1.0,11.0,,0.0,4.0,-0.8439496391451003,16.73,5.0,84.0,20%,0.0,1.0,,,,,,,,,1,0,12,6.0,17,3
Rekeem Harper,16.0,England,20.0,2.0,1,1,1.148846721304978e-16,2.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,1.0,100%,,0.0,1.0,0.0,0.0,,2.0,2.0,2.0,1.0,0.0,0.0,,0.0,9.090361445783133,-0.9227133235790798,9.0,0.0,0.0,0%,0.0,2.0,,,,,,,,,0,0,1,0.0,17,3
Romaine Sawyers,19.0,Saint Kitts And Nevis,28.0,2.0,0,2,1.148846721304978e-16,2.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,2.0,2%,,0.0,2.0,1.0,1.0,,9.0,6.0,9.0,0.0,2.0,0.0,,0.0,9.090361445783133,-0.9075014531948349,31.5,0.0,0.0,0%,0.0,3.0,,,,,,,,,0,0,1,0.0,17,3
Sam Field,28.0,England,22.0,20.0,5,9,-0.7889451060853704,0.05,0.0,0.0,1.0,0.0,0.0,-1.1137407884694652,1.0,17%,0.0,0.0,,,21.0,86%,,4.0,15.0,9.0,7.0,,56.0,47.0,55.0,4.0,12.0,14.0,,0.0,9.090361445783133,-0.8358366416068364,13.75,0.0,15.0,20%,0.0,17.0,,,,,,,,,5,0,16,0.0,17,3
Kyle Edwards,21.0,England,22.0,2.0,0,2,1.148846721304978e-16,2.0,0.0,0.0,0.0,0.0,0.0,-1.1627936585905276,0.0,1%,0.0,0.0,,,2.0,,,1.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,-0.9250796145277401,5.5,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,17,3
Grady Diangana,11.0,England,22.0,19.0,7,10,-0.7889451060853704,0.05,0.0,0.0,1.0,0.0,0.0,-1.0450667702999779,5.0,38%,0.0,0.0,,,23.0,48%,,3.0,4.0,5.0,3.0,,49.0,72.0,85.0,25.0,9.0,22.0,,0.0,1.0,-0.8280616856326667,15.68,3.0,14.0,29%,0.0,4.0,,,,,,,,,0,0,4,2.0,17,3
Conor Gallagher,18.0,England,20.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,17,3
Hal Robson-Kanu,4.0,Wales,31.0,76.0,16,39,-0.07752757701381967,0.16,3.0,2.0,7.0,1.0,0.0,-0.45643232884722895,28.0,38%,2.0,5.0,,,21.0,,,17.0,29.0,34.0,20.0,,,,,,,,,,3.0,-0.6982537250204431,8.97,2.0,101.0,,,,,,,,,,,,5,1,76,13.0,17,1
Kenneth Zohore,9.0,Denmark,26.0,19.0,4,13,-0.7889451060853704,0.05,0.0,0.0,1.0,0.0,0.0,-1.005824474203128,8.0,47%,0.0,2.0,,,3.0,,,4.0,2.0,5.0,5.0,,,,,,,,,,1.0,-0.8828244190159485,7.16,1.0,7.0,,,,,,,,,,,,1,0,13,4.0,17,1
Matheus Pereira,12.0,Brazil,24.0,2.0,0,2,-0.7889451060853704,0.5,0.0,0.0,1.0,0.0,1.0,-1.1333619365178902,2.0,50%,0.0,0.0,,,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,,,1.0,-0.9098677441434951,28.0,0.0,5.0,,,,,,,,,,,,0,0,3,0.0,17,1
Charlie Austin,15.0,England,31.0,106.0,25,55,1.3453074811292818,0.32,11.0,20.0,3.0,6.0,0.0,1.3290921435594427,106.0,42%,6.0,34.0,,,62.0,,,78.0,17.0,84.0,52.0,,,,,,,,,,8.0,-0.4217357255912793,14.15,7.0,54.0,,,,,,,,,,,,8,1,83,68.0,17,1
Callum Robinson,7.0,Ireland,25.0,22.0,3,10,-0.7889451060853704,0.05,0.0,1.0,0.0,0.0,0.0,-1.0352561962757654,5.0,36%,0.0,1.0,,,7.0,,,3.0,7.0,3.0,3.0,,,,,,,,,,1.0,-0.8645701745548546,8.64,2.0,22.0,,,,,,,,,,,,1,0,13,5.0,17,1
Jamie Soule,32.0,England,19.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,17,1
Lukasz Fabianski,1.0,Poland,35.0,246.0,91,104,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,63.0,349.0,,,,,,,,,,,,,,,0.0,17.0,2.0,1.210328945856157,25.72,,,,,1895.0,807.0,6.0,155.0,357.0,101.0,123.0,1260.0,2016.0,4,1,6,,18,2
David Martin,25.0,England,34.0,5.0,2,3,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,2.0,6.0,,,,,,,,,,,,,,,0.0,1.0,9.090361445783133,-0.8912754581183069,22.2,,,,,40.0,15.0,0.0,1.0,1.0,0.0,0.0,12.0,44.0,1,0,0,,18,2
Darren Randolph,35.0,Ireland,33.0,31.0,10,14,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,6.0,58.0,,,,,,,,,,,,,,,0.0,5.0,9.090361445783133,-0.645181199457633,27.06,,,,,309.0,85.0,1.0,6.0,33.0,8.0,15.0,97.0,262.0,1,0,0,,18,2
Nathan Trott,34.0,England,21.0,81.7006237006237,0,0,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.090361445783133,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,18,2
Aaron Cresswell,3.0,England,30.0,190.0,61,75,-0.3362248603125654,,0.0,1.0,7.0,,,1.3941664213081824e-16,,,5.0,,40.0,273.0,212.0,62%,1.0,28.0,230.0,515.0,256.0,5.0,855.0,645.0,584.0,60.0,260.0,208.0,0.0,6.0,18.0,1.422957089671492,36.62,27.0,752.0,21%,6.0,506.0,,,,,,,,,23,1,88,18.0,18,0
Fabián Balbuena,4.0,Paraguay,29.0,40.0,15,19,-0.724270785260684,,0.0,2.0,0.0,,,1.3941664213081824e-16,,,1.0,,8.0,56.0,57.0,56%,1.0,5.0,79.0,243.0,125.0,0.0,167.0,188.0,165.0,3.0,124.0,99.0,0.0,2.0,9.090361445783133,-0.4775125836668441,33.38,1.0,2.0,2%,2.0,86.0,,,,,,,,,4,0,25,0.0,18,0
Gonçalo Cardoso,29.0,Portugal,19.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,0
Angelo Ogbonna,21.0,Italy,32.0,137.0,47,53,-0.5949221436113111,,2.0,0.0,1.0,,,1.3941664213081824e-16,,,1.0,,28.0,207.0,171.0,68%,1.0,10.0,208.0,689.0,367.0,0.0,585.0,626.0,377.0,27.0,373.0,227.0,1.0,2.0,1.0,0.6373484947162638,33.82,2.0,9.0,56%,3.0,342.0,,,,,,,,,16,0,88,1.0,18,0
Issa Diop,23.0,France,23.0,67.0,23,29,-0.5949221436113111,,3.0,1.0,0.0,,,1.3941664213081824e-16,,,0.0,,11.0,101.0,97.0,56%,1.0,2.0,114.0,326.0,157.0,0.0,330.0,291.0,176.0,11.0,157.0,90.0,1.0,2.0,1.0,-0.18105013195611472,33.01,3.0,1.0,1%,0.0,107.0,,,,,,,,,12,0,49,4.0,18,0
Ryan Fredericks,24.0,England,27.0,44.0,13,22,-0.7889451060853704,,0.0,1.0,0.0,,,1.3941664213081824e-16,,,0.0,,9.0,59.0,122.0,66%,1.0,4.0,41.0,109.0,54.0,2.0,170.0,234.0,169.0,23.0,59.0,52.0,0.0,1.0,4.0,-0.4697376276926745,30.86,5.0,89.0,25%,0.0,47.0,,,,,,,,,14,0,38,2.0,18,0
Arthur Masuaku,26.0,The Democratic Republic Of Congo,26.0,81.0,26,33,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,12.0,102.0,196.0,59%,0.0,5.0,102.0,140.0,69.0,0.0,458.0,506.0,419.0,180.0,74.0,70.0,0.0,0.0,6.0,-0.05732691949758909,31.83,7.0,197.0,16%,4.0,128.0,,,,,,,,,12,1,72,2.0,18,0
Ben Johnson,31.0,England,20.0,4.0,1,1,1.148846721304978e-16,4.0,0.0,0.0,0.0,0.0,0.0,-1.1627936585905276,0.0,1%,0.0,0.0,,,9.0,44%,,0.0,4.0,13.0,3.0,,13.0,18.0,20.0,1.0,7.0,5.0,,0.0,9.090361445783133,-0.8831624605800429,33.75,0.0,11.0,18%,0.0,6.0,,,,,,,,,0,0,8,0.0,18,0
Ajibola Alese,42.0,England,19.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,0
Harrison Ashby,50.0,Scotland,18.0,81.7006237006237,0,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,0
Felipe Anderson,8.0,Brazil,27.0,63.0,20,32,-0.20687621866319253,0.16,0.0,7.0,3.0,0.0,0.0,-0.3779477366535291,33.0,41%,3.0,5.0,,,136.0,60%,,25.0,63.0,22.0,8.0,,339.0,366.0,387.0,139.0,16.0,45.0,,0.0,8.0,-0.06104537670262675,40.75,14.0,155.0,28%,27.0,127.0,,,,,,,,,4,0,44,7.0,18,3
Manuel Lanzini,10.0,Argentina,27.0,122.0,39,49,0.43986698958367176,0.16,1.0,15.0,4.0,2.0,1.0,0.7404577021066938,61.0,31%,2.0,11.0,,,123.0,67%,,56.0,118.0,30.0,7.0,,682.0,533.0,513.0,256.0,20.0,61.0,,1.0,13.0,0.7938617388919397,41.77,18.0,257.0,25%,24.0,136.0,,,,,,,,,19,0,50,20.0,18,3
Robert Snodgrass,11.0,Scotland,33.0,160.0,43,78,0.8279129145317904,0.16,2.0,1.0,23.0,2.0,6.0,1.2800392734383803,88.0,35%,7.0,16.0,,,265.0,72%,,78.0,106.0,105.0,36.0,,623.0,864.0,1119.0,154.0,158.0,271.0,,0.0,23.0,0.665067902971999,29.47,35.0,1090.0,27%,36.0,135.0,,,,,,,,,30,0,199,27.0,18,3
Mark Noble,16.0,England,33.0,383.0,130,158,2.1213993310255193,0.12,0.0,44.0,2.0,27.0,2.0,2.084506343423804,114.0,34%,7.0,3.0,,,860.0,70%,,91.0,566.0,264.0,71.0,,2330.0,1607.0,1534.0,243.0,99.0,131.0,,3.0,35.0,5.109300346120186,46.64,35.0,958.0,32%,105.0,1484.0,,,,,,,,,81,5,380,27.0,18,3
Pablo Fornals,18.0,Spain,24.0,38.0,10,19,-0.724270785260684,0.05,0.0,2.0,0.0,0.0,0.0,-0.8096129937188783,11.0,30%,1.0,2.0,,,47.0,60%,,10.0,26.0,8.0,3.0,,160.0,92.0,158.0,17.0,10.0,49.0,,0.0,5.0,-0.626926954996539,23.5,4.0,63.0,16%,6.0,41.0,,,,,,,,,3,0,19,7.0,18,3
Jack Wilshere,19.0,England,28.0,182.0,87,52,-0.3362248603125654,0.04,1.0,2.0,5.0,0.0,0.0,0.2008761307750073,50.0,36%,10.0,12.0,,,217.0,74%,,43.0,153.0,53.0,12.0,,915.0,926.0,793.0,339.0,59.0,60.0,,1.0,18.0,1.6044854095901484,41.18,32.0,239.0,18%,156.0,364.0,,,,,,,,,36,2,169,10.0,18,3
Declan Rice,41.0,England,21.0,101.0,33,44,-0.6595964644359975,0.03,1.0,2.0,0.0,0.0,0.0,-0.5937803651862037,14.0,24%,3.0,3.0,,,254.0,57%,,15.0,160.0,180.0,83.0,,681.0,489.0,362.0,79.0,141.0,115.0,,1.0,3.0,0.4037617739270802,39.03,2.0,39.0,31%,4.0,275.0,,,,,,,,,11,0,64,3.0,18,3
Josh Cullen,33.0,Ireland,24.0,3.0,2,0,1.148846721304978e-16,3.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,2.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,9.090361445783133,-0.9274459054764005,1.33,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,3
Conor Coventry,54.0,Ireland,20.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,0%,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.090361445783133,0.0,0.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,18,3
Michail Antonio,30.0,England,30.0,135.0,46,56,1.539330443603341,0.27,18.0,15.0,5.0,1.0,0.0,1.8392419928184918,117.0,38%,13.0,35.0,,,120.0,71%,,72.0,126.0,123.0,57.0,,479.0,926.0,1066.0,297.0,316.0,413.0,,2.0,14.0,-0.019804305883118205,19.92,21.0,322.0,21%,17.0,117.0,,,,,,,,,14,1,153,60.0,18,1
Andriy Yarmolenko,7.0,Ukraine,30.0,34.0,10,16,-0.4008991811372518,0.21,0.0,0.0,7.0,0.0,0.0,-0.7998024196946658,17.0,45%,1.0,3.0,,,18.0,,,8.0,8.0,7.0,3.0,,,,,,,,,,1.0,-0.7171840526097257,18.41,7.0,35.0,,,,,,,,,,,,5,0,25,9.0,18,1
Jarrod Bowen,20.0,England,23.0,22.0,4,15,-0.7889451060853704,0.05,0.0,0.0,1.0,0.0,0.0,-0.8586658638399407,7.0,22%,2.0,3.0,,,24.0,,,14.0,19.0,4.0,1.0,,,,,,,,,,4.0,-0.8179204387098368,14.91,4.0,71.0,,,,,,,,,,,,0,0,8,1.0,18,1
Sébastien Haller,22.0,France,26.0,34.0,9,18,-0.4008991811372518,0.21,0.0,5.0,2.0,0.0,0.0,-0.6035909392104162,28.0,48%,0.0,6.0,,,22.0,,,10.0,8.0,26.0,22.0,,,,,,,,,,1.0,-0.6654636933032929,22.91,2.0,8.0,,,,,,,,,,,,1,0,49,19.0,18,1
Xande Silva,32.0,Portugal,23.0,1.0,0,1,1.148846721304978e-16,1.0,0.0,0.0,0.0,0.0,0.0,-1.1529830845663152,0.0,2%,0.0,0.0,,,0.0,,,2.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,-0.9274459054764005,4.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,18,1
Emmanuel Longelo,56.0,England,19.0,81.7006237006237,0,0,1.148846721304978e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3941664213081824e-16,0.0,0%,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,9.090361445783133,0.0,0.0,0.0,0.0,,,,,,,,,,,,0,0,0,0.0,18,1
Rui Patrício,11.0,Portugal,32.0,77.0,31,23,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,21.0,89.0,,,,,,,,,,,,,,,0.0,3.0,9.090361445783133,-0.41159447866844934,19.87,,,,,550.0,195.0,2.0,13.0,32.0,17.0,5.0,244.0,581.0,0,0,0,,19,2
John Ruddy,21.0,England,33.0,119.0,33,54,1.148846721304978e-16,,,,,,,1.3941664213081824e-16,,,,,25.0,190.0,,,,,,,,,,,,,,,0.0,12.0,9.090361445783133,-0.05665083636940042,21.68,,,,,736.0,389.0,2.0,51.0,175.0,76.0,69.0,484.0,1098.0,3,1,1,,19,2
Willy Boly,15.0,France,29.0,60.0,24,18,-0.5949221436113111,,3.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,20.0,59.0,147.0,61%,1.0,6.0,116.0,285.0,176.0,0.0,336.0,425.0,214.0,22.0,234.0,95.0,0.0,0.0,1.0,0.010619434885371702,46.32,5.0,2.0,2%,2.0,129.0,,,,,,,,,3,2,55,4.0,19,0
Conor Coady,16.0,England,27.0,79.0,33,23,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,23.0,89.0,71.0,63%,3.0,0.0,62.0,251.0,128.0,2.0,504.0,160.0,116.0,7.0,68.0,50.0,3.0,2.0,9.090361445783133,0.2938982655964222,45.78,2.0,0.0,0%,7.0,545.0,,,,,,,,,10,0,28,0.0,19,0
Jonny,19.0,Spain,26.0,68.0,27,19,-0.6595964644359975,,0.0,3.0,0.0,,,1.3941664213081824e-16,,,1.0,,14.0,74.0,170.0,58%,0.0,18.0,113.0,82.0,35.0,0.0,329.0,367.0,382.0,62.0,74.0,102.0,0.0,2.0,3.0,-0.19795221016083134,31.79,3.0,100.0,18%,2.0,53.0,,,,,,,,,10,0,57,7.0,19,0
Rúben Vinagre,29.0,Portugal,21.0,34.0,14,10,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,2.0,18.0,40.0,60%,0.0,2.0,26.0,31.0,14.0,0.0,102.0,107.0,116.0,35.0,16.0,28.0,0.0,0.0,9.090361445783133,-0.740846962096329,16.35,3.0,83.0,19%,1.0,14.0,,,,,,,,,2,0,19,1.0,19,0
Maximilian Kilman,49.0,England,23.0,4.0,2,1,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,2.0,4.0,50%,0.0,0.0,4.0,7.0,3.0,0.0,9.0,17.0,11.0,1.0,12.0,10.0,0.0,0.0,9.090361445783133,-0.8946558737592502,25.25,0.0,0.0,0%,0.0,2.0,,,,,,,,,0,0,2,0.0,19,0
Oskar Buur,59.0,Denmark,22.0,1.0,1,0,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,0.0,0.0,0.0,0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,9.090361445783133,-0.9240654898354571,14.0,0.0,0.0,0%,0.0,0.0,,,,,,,,,0,0,0,0.0,19,0
Marçal,5.0,Brazil,31.0,2.0,1,1,1.148846721304978e-16,,0.0,0.0,0.0,,,1.3941664213081824e-16,,,0.0,,1.0,0.0,2.0,50%,0.0,0.0,2.0,3.0,2.0,0.0,4.0,11.0,5.0,2.0,6.0,3.0,0.0,0.0,9.090361445783133,-0.9162905338612874,18.5,0.0,1.0,1%,0.0,2.0,,,,,,,,,1,0,1,0.0,19,0
